Vehicle_ID,Manufacturer,Model,Year,,,,,,Price_USD,,,,,,Units_Sold_2024
2487,Tesla,Model 3,2023,,,,,,"$51,719.71",,,,,,12860
2488,Tesla,Model S,2017,,,,,,"$132,124.50",,,,,,19665
2489,Volvo,EX30,2018,,,,,,"$119,024.29",,,,,,18387
2490,MG,MG5 EV,2019,,,,,,"$77,158.15",,,,,,11677
2491,Lotus,Eletre,2018,,,,,,"$128,535.73",,,,,,16886
2492,Faraday Future,FF 91,2020,,,,,,"$70,149.59",,,,,,5583
2493,BMW,iX1,2015,,,,,,"$57,780.54",,,,,,968
2494,Dacia,Bigster EV (upcoming),2020,,,,,,"$93,594.87",,,,,,13266
2495,Tesla,Model Y,2017,,,,,,"$132,144.16",,,,,,6322
2496,Lotus,Evija,2018,,,,,,"$111,405.69",,,,,,3832
2497,Nissan,Leaf,2021,,,,,,"$74,816.10",,,,,,3232
2498,Lucid Motors,Lucid Gravity,2022,,,,,,"$107,703.04",,,,,,16880
2499,Citroen,Ami,2018,,,,,,"$74,003.39",,,,,,5925
2500,Faraday Future,FF 91,2018,,,,,,"$104,328.15",,,,,,16038
2501,Skoda,Elroq (upcoming),2022,,,,,,"$80,041.32",,,,,,18840
2502,Geely,Geometry A,2024,,,,,,"$122,797.80",,,,,,19023
2503,BMW,iX1,2015,,,,,,"$67,652.57",,,,,,3410
2504,MG,MG ES5,2025,,,,,,"$99,140.81",,,,,,2298
2505,Chevrolet,Volt (PHEV),2023,,,,,,"$139,549.21",,,,,,18128
2506,Opel,Grandland Electric,2016,,,,,,"$49,752.59",,,,,,17361
2507,Kia,EV6,2025,,,,,,"$115,591.46",,,,,,18529
2508,Mahindra,XUV400,2022,,,,,,"$115,198.36",,,,,,8904
2509,VinFast,VF 9,2020,,,,,,"$80,737.05",,,,,,5286
2510,Renault,Scenic E-Tech,2019,,,,,,"$100,642.84",,,,,,19548
2511,Seat,Avenger,2021,,,,,,"$83,442.65",,,,,,7975
2512,Great Wall Motors,ORA Good Cat,2015,,,,,,"$115,673.64",,,,,,13149
2513,Opel,Grandland Electric,2016,,,,,,"$145,561.53",,,,,,13402
2514,XPeng,P5,2022,,,,,,"$148,873.52",,,,,,6979
2515,Rimac,Nevera,2021,,,,,,"$85,022.30",,,,,,3299
2516,Renault,Kangoo E-Tech,2022,,,,,,"$82,608.38",,,,,,18826
2517,Rimac,Nevera,2021,,,,,,"$129,139.34",,,,,,6690
2518,GMC,Hummer EV Pickup,2021,,,,,,"$127,576.95",,,,,,7419
2519,Volkswagen,ID.4,2025,,,,,,"$82,251.22",,,,,,5137
2520,Genesis,GV60,2021,,,,,,"$143,405.71",,,,,,18154
2521,Polestar,Polestar 2,2020,,,,,,"$126,774.65",,,,,,12199
2522,Li Auto,L7,2020,,,,,,"$147,813.28",,,,,,13057
2523,Mahindra,Born Electric (upcoming range),2019,,,,,,"$100,401.48",,,,,,13013
2524,Ford,Explorer EV (Europe),2018,,,,,,"$70,167.14",,,,,,11902
2525,Jeep,Grand Cherokee 4xe (PHEV),2022,,,,,,"$130,213.31",,,,,,17365
2526,Nissan,Leaf,2024,,,,,,"$62,261.33",,,,,,14140
2527,Polestar,Polestar 3,2017,,,,,,"$122,853.66",,,,,,3543
2528,Jeep,Recon (upcoming),2016,,,,,,"$96,666.78",,,,,,3912
2529,XPeng,X9,2016,,,,,,"$31,704.60",,,,,,10803
2530,MG,MG ZS EV,2023,,,,,,"$130,722.40",,,,,,11111
2531,Dacia,Jogger Hybrid,2020,,,,,,"$100,957.07",,,,,,13593
2532,Subaru,Solterra,2015,,,,,,"$144,721.18",,,,,,4883
2533,Skoda,Elroq (upcoming),2020,,,,,,"$36,188.94",,,,,,10519
2534,Audi,e-tron GT,2021,,,,,,"$39,484.19",,,,,,3931
2535,XPeng,G9,2022,,,,,,"$64,249.14",,,,,,12979
2536,Genesis,GV60,2021,,,,,,"$116,893.20",,,,,,15458
2537,Toyota,Lexus UX 300e,2023,,,,,,"$79,586.51",,,,,,3885
2538,Peugeot,e-208,2020,,,,,,"$145,723.63",,,,,,15526
2539,Lotus,Emeya,2024,,,,,,"$103,429.51",,,,,,4655
2540,Zeekr,Zeekr X,2017,,,,,,"$86,401.31",,,,,,11284
2541,Acura,ZDX (with GM Ultium),2023,,,,,,"$145,428.02",,,,,,876
2542,Volkswagen,ID.7,2019,,,,,,"$109,264.82",,,,,,3128
2543,Mazda,MX-30,2024,,,,,,"$118,314.72",,,,,,1636
2544,Zeekr,Zeekr 007,2019,,,,,,"$115,491.65",,,,,,8202
2545,Peugeot,e-5008,2023,,,,,,"$83,635.85",,,,,,9257
2546,Volkswagen,ID.5,2018,,,,,,"$45,377.85",,,,,,11110
2547,Mercedes-Benz,EQS,2025,,,,,,"$41,976.90",,,,,,7546
2548,Canoo,Pickup,2023,,,,,,"$124,052.49",,,,,,8080
2549,Mini,Mini Aceman,2024,,,,,,"$99,147.39",,,,,,1788
2550,Rimac,Nevera,2021,,,,,,"$64,777.34",,,,,,18661
2551,VinFast,VF 9,2018,,,,,,"$134,367.39",,,,,,2118
2552,Dacia,Bigster EV (upcoming),2022,,,,,,"$36,199.09",,,,,,6445
2553,VinFast,VFe34 (discontinued),2021,,,,,,"$98,423.08",,,,,,666
2554,Lamborghini,Revuelto (PHEV),2015,,,,,,"$128,039.67",,,,,,16005
2555,Jeep,Wagoneer S,2016,,,,,,"$77,704.62",,,,,,16870
2556,Great Wall Motors,ORA Good Cat,2019,,,,,,"$116,483.56",,,,,,6500
2557,Fisker,Ocean,2022,,,,,,"$108,304.18",,,,,,12227
2558,Geely,Emgrand EV,2022,,,,,,"$129,957.22",,,,,,9815
2559,Genesis,G80 Electric,2024,,,,,,"$137,452.66",,,,,,18888
2560,Chevrolet,Silverado EV,2019,,,,,,"$89,704.33",,,,,,9497
2561,BYD,Dolphin,2021,,,,,,"$71,791.78",,,,,,10679
2562,Geely,Emgrand EV,2021,,,,,,"$97,228.32",,,,,,9749
2563,NIO,ES7,2021,,,,,,"$75,465.30",,,,,,3516
2564,XPeng,G6,2022,,,,,,"$134,098.62",,,,,,7133
2565,BMW,iX3,2021,,,,,,"$36,458.03",,,,,,1817
2566,MG,MG ZS EV,2016,,,,,,"$112,539.19",,,,,,5347
2567,Rimac,Nevera,2022,,,,,,"$92,019.48",,,,,,19955
2568,Kia,EV6,2019,,,,,,"$108,822.94",,,,,,12815
2569,Ferrari,SF90 Stradale (PHEV),2022,,,,,,"$82,147.06",,,,,,4437
2570,Cadillac,Lyriq,2023,,,,,,"$100,852.31",,,,,,11009
2571,Cadillac,Lyriq,2017,,,,,,"$68,779.62",,,,,,4844
2572,Opel,Grandland Electric,2017,,,,,,"$47,246.35",,,,,,11493
2573,Genesis,G80 Electric,2019,,,,,,"$89,860.42",,,,,,8040
2574,Citroen,ë-C4,2016,,,,,,"$35,894.12",,,,,,837
2575,Skoda,Enyaq Coupe,2023,,,,,,"$97,441.44",,,,,,8311
2576,Zeekr,Zeekr 001,2024,,,,,,"$129,609.13",,,,,,14555
2577,Toyota,Lexus UX 300e,2024,,,,,,"$133,274.31",,,,,,11302
2578,Porsche,Macan EV,2022,,,,,,"$148,433.17",,,,,,127
2579,Great Wall Motors,ORA Good Cat,2021,,,,,,"$39,124.22",,,,,,18747
2580,Citroen,Ami,2020,,,,,,"$65,764.67",,,,,,17273
2581,Lotus,Emeya,2019,,,,,,"$134,651.02",,,,,,8648
2582,Cadillac,Celestiq,2016,,,,,,"$87,467.04",,,,,,7283
2583,Toyota,Lexus UX 300e,2022,,,,,,"$140,094.56",,,,,,17624
2584,Volkswagen,ID.Buzz,2017,,,,,,"$68,842.48",,,,,,18039
2585,Mazda,MX-30,2020,,,,,,"$141,067.00",,,,,,4414
2586,GMC,Hummer EV Pickup,2018,,,,,,"$54,261.40",,,,,,17750
2587,Ferrari,Roma PHEV,2017,,,,,,"$139,947.23",,,,,,18088
2588,Opel,Grandland Electric,2022,,,,,,"$100,558.76",,,,,,12609
2589,Nissan,Ariya,2025,,,,,,"$147,129.86",,,,,,14538
2590,Volkswagen,ID.7,2021,,,,,,"$32,066.13",,,,,,4840
2591,Lotus,Eletre,2020,,,,,,"$110,485.34",,,,,,19138
2592,Opel,Grandland Electric,2022,,,,,,"$116,001.34",,,,,,234
2593,Pininfarina,Battista,2018,,,,,,"$77,025.87",,,,,,1089
2594,Peugeot,e-208,2020,,,,,,"$79,848.94",,,,,,18113
2595,VinFast,VF 6,2017,,,,,,"$98,299.48",,,,,,5591
2596,Hyundai,Ioniq 5,2022,,,,,,"$97,963.02",,,,,,16444
2597,Zeekr,Zeekr 001,2021,,,,,,"$110,005.01",,,,,,14709
2598,Peugeot,e-3008,2019,,,,,,"$109,072.77",,,,,,17471
2599,GMC,Hummer EV Pickup,2015,,,,,,"$48,149.84",,,,,,17248
2600,Ford,E-Transit,2016,,,,,,"$86,029.81",,,,,,3895
2601,Opel,Grandland Electric,2016,,,,,,"$40,719.90",,,,,,1475
2602,Chevrolet,Volt (PHEV),2020,,,,,,"$87,306.92",,,,,,10084
2603,Polestar,Polestar 4,2021,,,,,,"$57,031.71",,,,,,9974
2604,Rimac,Nevera,2022,,,,,,"$123,881.73",,,,,,13335
2605,Seat,Avenger,2025,,,,,,"$55,406.26",,,,,,18026
2606,Faraday Future,FF 91,2022,,,,,,"$112,490.97",,,,,,6906
2607,Mahindra,XUV400,2024,,,,,,"$145,109.64",,,,,,12442
2608,Kia,Niro EV,2023,,,,,,"$61,333.09",,,,,,7177
2609,Kia,Niro EV,2022,,,,,,"$134,031.68",,,,,,16000
2610,BYD,Han EV,2023,,,,,,"$138,449.17",,,,,,1206
2611,Porsche,Cayenne Electric (upcoming),2016,,,,,,"$137,598.53",,,,,,8560
2612,Fisker,Ocean,2024,,,,,,"$74,293.26",,,,,,18274
2613,Honda,Honda e (discontinued),2023,,,,,,"$127,270.14",,,,,,10238
2614,Canoo,Pickup,2025,,,,,,"$111,104.82",,,,,,4062
2615,Fisker,Ocean,2019,,,,,,"$53,694.85",,,,,,11799
2616,Audi,e-tron,2024,,,,,,"$105,411.53",,,,,,16492
2617,BMW,iX1,2019,,,,,,"$82,632.21",,,,,,6040
2618,GMC,Hummer EV Pickup,2022,,,,,,"$86,383.47",,,,,,14075
2619,Mazda,Mazda EV (upcoming models),2024,,,,,,"$131,342.84",,,,,,19122
2620,Ford,E-Transit,2019,,,,,,"$88,678.05",,,,,,8540
2621,Canoo,MPDV,2015,,,,,,"$137,707.73",,,,,,4044
2622,Dacia,Jogger Hybrid,2016,,,,,,"$34,947.70",,,,,,3140
2623,Nissan,Leaf,2021,,,,,,"$80,804.96",,,,,,11972
2624,Audi,e-tron,2020,,,,,,"$95,301.30",,,,,,2767
2625,Skoda,Enyaq Coupe,2021,,,,,,"$75,606.71",,,,,,4703
2626,Mahindra,XUV400,2017,,,,,,"$96,031.48",,,,,,8018
2627,Chevrolet,Silverado EV,2017,,,,,,"$133,973.75",,,,,,4454
2628,GMC,Hummer EV Pickup,2015,,,,,,"$144,721.89",,,,,,18099
2629,Citroen,ë-Spacetourer,2023,,,,,,"$35,036.66",,,,,,9193
2630,Jeep,Wrangler 4xe (PHEV),2018,,,,,,"$36,245.89",,,,,,9323
2631,Mazda,Mazda EV (upcoming models),2025,,,,,,"$50,188.59",,,,,,6789
2632,Volkswagen,ID.7,2022,,,,,,"$43,456.03",,,,,,7691
2633,Hyundai,Ioniq 7 (upcoming),2019,,,,,,"$127,678.89",,,,,,19616
2634,Polestar,Polestar 5 (upcoming),2020,,,,,,"$63,617.13",,,,,,16377
2635,Changan,SL03,2024,,,,,,"$47,377.26",,,,,,9265
2636,Rivian,R1T,2016,,,,,,"$61,757.05",,,,,,6550
2637,Rimac,Nevera,2015,,,,,,"$75,986.03",,,,,,13061
2638,Volvo,XC40 Recharge,2021,,,,,,"$30,936.19",,,,,,15240
2639,Honda,e:Ny1,2020,,,,,,"$38,832.34",,,,,,14449
2640,Acura,ZDX (with GM Ultium),2017,,,,,,"$40,443.39",,,,,,4917
2641,Porsche,Cayenne Electric (upcoming),2022,,,,,,"$32,604.25",,,,,,9422
2642,Mini,Mini Cooper SE,2024,,,,,,"$48,139.06",,,,,,11399
2643,XPeng,P7,2020,,,,,,"$117,443.56",,,,,,2185
2644,Mercedes-Benz,EQA,2016,,,,,,"$136,420.35",,,,,,15399
2645,Honda,e:Ny1,2024,,,,,,"$68,541.17",,,,,,8328
2646,Jaguar,I-PACE,2022,,,,,,"$42,511.91",,,,,,7263
2647,Mini,Mini Aceman,2025,,,,,,"$59,326.88",,,,,,1004
2648,Ferrari,SF90 Stradale (PHEV),2025,,,,,,"$45,585.63",,,,,,2461
2649,Li Auto,L9,2018,,,,,,"$114,883.67",,,,,,12968
2650,Ford,E-Transit,2023,,,,,,"$137,346.69",,,,,,1796
2651,Lotus,Evija,2020,,,,,,"$140,321.99",,,,,,8425
2652,Lucid Motors,Lucid Air,2016,,,,,,"$34,047.93",,,,,,3415
2653,Genesis,GV80 Electric,2025,,,,,,"$120,829.71",,,,,,18894
2654,Peugeot,e-3008,2022,,,,,,"$62,914.74",,,,,,7878
2655,Toyota,Lexus UX 300e,2018,,,,,,"$121,086.77",,,,,,11888
2656,Audi,Q8 e-tron,2020,,,,,,"$39,912.77",,,,,,8803
2657,Nissan,Ariya,2017,,,,,,"$72,012.08",,,,,,13048
2658,BMW,i7,2018,,,,,,"$81,122.49",,,,,,12492
2659,Peugeot,e-5008,2023,,,,,,"$93,928.91",,,,,,3858
2660,Jeep,Wagoneer S,2024,,,,,,"$144,668.51",,,,,,7018
2661,Fisker,Pear (upcoming),2016,,,,,,"$61,344.68",,,,,,6604
2662,Genesis,G80 Electric,2018,,,,,,"$42,147.78",,,,,,19461
2663,Great Wall Motors,ORA Lightning Cat,2016,,,,,,"$103,973.21",,,,,,4454
2664,VinFast,VF 8,2018,,,,,,"$98,961.34",,,,,,12955
2665,Mini,Mini Electric,2022,,,,,,"$92,468.58",,,,,,19103
2666,Hyundai,Ioniq 5,2020,,,,,,"$54,897.26",,,,,,5836
2667,XPeng,X9,2019,,,,,,"$135,222.82",,,,,,1093
2668,Great Wall Motors,ORA Good Cat,2023,,,,,,"$122,176.30",,,,,,391
2669,Fisker,Pear (upcoming),2023,,,,,,"$148,492.54",,,,,,19531
2670,Geely,Geometry A,2020,,,,,,"$66,191.53",,,,,,9119
2671,Geely,Emgrand EV,2018,,,,,,"$110,537.20",,,,,,14405
2672,Tesla,Model S,2020,,,,,,"$90,924.66",,,,,,898
2673,Lamborghini,Revuelto (PHEV),2024,,,,,,"$141,657.62",,,,,,11161
2674,Mahindra,Born Electric (upcoming range),2018,,,,,,"$42,037.78",,,,,,13466
2675,Skoda,Enyaq Coupe,2015,,,,,,"$138,650.57",,,,,,19342
2676,Pininfarina,Battista,2015,,,,,,"$60,676.04",,,,,,15913
2677,Acura,ZDX (with GM Ultium),2015,,,,,,"$137,538.74",,,,,,5980
2678,Geely,Emgrand EV,2019,,,,,,"$59,260.13",,,,,,18859
2679,Cadillac,Lyriq,2020,,,,,,"$44,357.65",,,,,,17980
2680,Cadillac,Lyriq,2018,,,,,,"$147,420.89",,,,,,8619
2681,Rimac,Nevera,2020,,,,,,"$83,671.52",,,,,,11847
2682,BYD,Seagull,2025,,,,,,"$124,447.66",,,,,,19554
2683,Polestar,Polestar 2,2015,,,,,,"$33,992.30",,,,,,2364
2684,VinFast,VF 8,2021,,,,,,"$31,626.18",,,,,,8254
2685,Changan,Deepal S07,2023,,,,,,"$73,353.79",,,,,,12986
2686,Volkswagen,ID.5,2022,,,,,,"$113,601.64",,,,,,3498
2687,Fisker,Ocean,2025,,,,,,"$69,588.13",,,,,,16294
2688,Audi,Q8 e-tron,2025,,,,,,"$146,476.36",,,,,,5121
2689,Polestar,Polestar 2,2024,,,,,,"$145,609.07",,,,,,11975
2690,MG,MG4 Electric,2019,,,,,,"$137,367.83",,,,,,9143
2691,Dacia,Jogger Hybrid,2024,,,,,,"$61,938.57",,,,,,162
2692,Mini,Mini Cooper SE,2021,,,,,,"$58,155.30",,,,,,16198
2693,Nissan,Ariya,2018,,,,,,"$60,557.20",,,,,,4850
2694,Jaguar,I-PACE,2023,,,,,,"$82,226.05",,,,,,19278
2695,Cadillac,Lyriq,2020,,,,,,"$108,938.53",,,,,,17398
2696,Li Auto,MEGA,2020,,,,,,"$82,328.55",,,,,,15890
2697,Mini,Mini Cooper SE,2019,,,,,,"$149,322.93",,,,,,4416
2698,Peugeot,e-208,2016,,,,,,"$34,293.73",,,,,,12130
2699,Acura,ZDX (with GM Ultium),2022,,,,,,"$117,907.54",,,,,,8896
2700,Tesla,Roadster (upcoming),2020,,,,,,"$123,641.63",,,,,,4682
2701,NIO,ES8,2025,,,,,,"$96,638.70",,,,,,7692
2702,Zeekr,Zeekr 001,2025,,,,,,"$50,697.52",,,,,,15792
2703,XPeng,P7,2021,,,,,,"$60,725.82",,,,,,19215
2704,NIO,ES6,2025,,,,,,"$71,172.88",,,,,,13994
2705,Great Wall Motors,ORA Ballet Cat,2015,,,,,,"$110,386.88",,,,,,18989
2706,Ford,F-150 Lightning,2022,,,,,,"$115,933.09",,,,,,12430
2707,Ferrari,Ferrari EV (2025+),2020,,,,,,"$50,945.32",,,,,,3505
2708,Ford,Explorer EV (Europe),2024,,,,,,"$41,506.59",,,,,,1951
2709,Cadillac,Celestiq,2021,,,,,,"$98,874.99",,,,,,9404
2710,Lotus,Evija,2019,,,,,,"$105,337.00",,,,,,5875
2711,Great Wall Motors,ORA Good Cat,2025,,,,,,"$78,123.74",,,,,,19868
2712,Toyota,Lexus UX 300e,2025,,,,,,"$47,229.96",,,,,,17252
2713,Toyota,Lexus UX 300e,2016,,,,,,"$90,771.06",,,,,,9652
2714,Geely,Geometry C,2017,,,,,,"$130,182.07",,,,,,4611
2715,Mazda,MX-30,2019,,,,,,"$98,013.46",,,,,,1842
2716,Zeekr,Zeekr 009,2022,,,,,,"$72,912.54",,,,,,2603
2717,Jaguar,I-PACE,2023,,,,,,"$40,995.43",,,,,,15111
2718,Ferrari,SF90 Stradale (PHEV),2016,,,,,,"$126,229.16",,,,,,6983
2719,Rivian,R1T,2024,,,,,,"$136,277.20",,,,,,18074
2720,Mercedes-Benz,EQE,2025,,,,,,"$92,906.18",,,,,,10259
2721,Toyota,bZ4X,2020,,,,,,"$40,015.25",,,,,,9923
2722,BMW,i3,2020,,,,,,"$69,357.36",,,,,,6243
2723,Toyota,Lexus RZ,2022,,,,,,"$90,291.01",,,,,,8957
2724,Porsche,Panamera EV,2021,,,,,,"$61,614.23",,,,,,8449
2725,Peugeot,e-2008,2022,,,,,,"$96,969.01",,,,,,2478
2726,Mahindra,Born Electric (upcoming range),2020,,,,,,"$118,562.03",,,,,,9142
2727,Volkswagen,ID.7,2019,,,,,,"$32,253.88",,,,,,14360
2728,MG,MG ES5,2017,,,,,,"$47,157.55",,,,,,14591
2729,Mini,Mini Aceman,2016,,,,,,"$138,200.86",,,,,,15319
2730,Li Auto,L7,2025,,,,,,"$68,693.52",,,,,,3633
2731,Peugeot,e-208,2015,,,,,,"$64,073.81",,,,,,15801
2732,Zeekr,Zeekr 007,2022,,,,,,"$51,225.19",,,,,,19394
2733,Jaguar,I-PACE,2017,,,,,,"$94,168.34",,,,,,1782
2734,Skoda,Elroq (upcoming),2016,,,,,,"$127,009.04",,,,,,17478
2735,Nissan,Leaf,2017,,,,,,"$37,299.38",,,,,,4873
2736,Mahindra,XUV400,2016,,,,,,"$118,226.92",,,,,,11525
2737,Kia,EV6,2016,,,,,,"$79,602.02",,,,,,6319
2738,BMW,iX,2020,,,,,,"$47,315.21",,,,,,18008
2739,NIO,ES7,2015,,,,,,"$128,682.82",,,,,,9421
2740,Citroen,ë-C4,2015,,,,,,"$91,832.90",,,,,,7377
2741,Faraday Future,FF 91,2025,,,,,,"$76,057.57",,,,,,1669
2742,Rimac,Nevera,2015,,,,,,"$99,233.98",,,,,,1565
2743,Acura,ZDX (with GM Ultium),2016,,,,,,"$69,408.39",,,,,,15883
2744,Nissan,Ariya,2017,,,,,,"$71,336.92",,,,,,2390
2745,BYD,Han EV,2016,,,,,,"$126,117.03",,,,,,3944
2746,Acura,ZDX (with GM Ultium),2016,,,,,,"$42,219.42",,,,,,12244
2747,Pininfarina,Battista,2024,,,,,,"$48,482.98",,,,,,8691
2748,Volvo,EX90,2024,,,,,,"$51,380.09",,,,,,13482
2749,Geely,Geometry A,2017,,,,,,"$54,621.98",,,,,,18595
2750,Zeekr,Zeekr 007,2024,,,,,,"$81,302.62",,,,,,19535
2751,BYD,Dolphin,2023,,,,,,"$139,937.62",,,,,,15693
2752,Opel,Corsa-e,2018,,,,,,"$48,678.54",,,,,,3396
2753,Ferrari,Roma PHEV,2015,,,,,,"$61,020.68",,,,,,16878
2754,Changan,SL03,2022,,,,,,"$87,195.83",,,,,,6722
2755,Lucid Motors,Lucid DreamDrive,2015,,,,,,"$135,951.34",,,,,,5561
2756,Changan,Deepal S07,2015,,,,,,"$140,663.03",,,,,,13566
2757,XPeng,P5,2023,,,,,,"$95,333.16",,,,,,16521
2758,Lotus,Eletre,2017,,,,,,"$95,315.80",,,,,,14732
2759,Volkswagen,ID.4,2025,,,,,,"$83,143.89",,,,,,143
2760,Maserati,GranTurismo Folgore,2019,,,,,,"$125,800.40",,,,,,12358
2761,Changan,Q05,2025,,,,,,"$110,395.96",,,,,,10491
2762,Cadillac,Optiq (upcoming),2022,,,,,,"$116,975.88",,,,,,7903
2763,Kia,Niro EV,2021,,,,,,"$149,154.47",,,,,,7698
2764,Renault,Kangoo E-Tech,2018,,,,,,"$44,333.01",,,,,,8258
2765,Lucid Motors,Lucid Air,2022,,,,,,"$133,682.57",,,,,,17067
2766,Dacia,Bigster EV (upcoming),2019,,,,,,"$65,316.30",,,,,,10374
2767,Pininfarina,Battista,2020,,,,,,"$70,092.04",,,,,,15178
2768,Volkswagen,ID.Buzz,2021,,,,,,"$41,867.18",,,,,,18254
2769,Mini,Mini Aceman,2023,,,,,,"$130,117.93",,,,,,13867
2770,MG,MG ES5,2017,,,,,,"$73,248.28",,,,,,16076
2771,Hyundai,Ioniq 6,2024,,,,,,"$30,488.05",,,,,,9350
2772,Acura,ZDX (with GM Ultium),2024,,,,,,"$132,857.50",,,,,,10586
2773,Pininfarina,Battista,2018,,,,,,"$45,635.17",,,,,,10315
2774,Canoo,MPDV,2017,,,,,,"$128,943.61",,,,,,12239
2775,Ferrari,SF90 Stradale (PHEV),2015,,,,,,"$37,887.02",,,,,,4811
2776,Chevrolet,Bolt EV,2021,,,,,,"$60,868.22",,,,,,11669
2777,Rimac,Nevera,2019,,,,,,"$149,516.21",,,,,,18003
2778,Renault,Kangoo E-Tech,2020,,,,,,"$97,653.60",,,,,,5362
2779,Peugeot,e-2008,2018,,,,,,"$62,853.57",,,,,,16220
2780,Dacia,Bigster EV (upcoming),2019,,,,,,"$147,031.83",,,,,,9252
2781,BMW,i4,2022,,,,,,"$139,621.32",,,,,,3367
2782,VinFast,VF 6,2021,,,,,,"$101,572.39",,,,,,8114
2783,NIO,ES7,2017,,,,,,"$71,838.43",,,,,,9312
2784,Jeep,Wrangler 4xe (PHEV),2015,,,,,,"$131,834.29",,,,,,3833
2785,Ford,F-150 Lightning,2019,,,,,,"$86,087.78",,,,,,7842
2786,Pininfarina,Battista,2018,,,,,,"$104,325.30",,,,,,5358
2787,Acura,ZDX (with GM Ultium),2016,,,,,,"$109,200.84",,,,,,15217
2788,Changan,SL03,2022,,,,,,"$74,523.22",,,,,,13260
2789,Honda,Honda e (discontinued),2025,,,,,,"$84,360.48",,,,,,16823
2790,VinFast,VF 7,2022,,,,,,"$49,569.86",,,,,,18537
2791,Faraday Future,FF 91,2020,,,,,,"$139,737.66",,,,,,585
2792,Li Auto,L9,2016,,,,,,"$141,422.21",,,,,,7336
2793,Rivian,R1T,2025,,,,,,"$109,817.05",,,,,,13861
2794,Kia,EV9,2021,,,,,,"$126,212.54",,,,,,11690
2795,Mini,Mini Cooper SE,2015,,,,,,"$57,276.58",,,,,,10843
2796,Mahindra,Born Electric (upcoming range),2024,,,,,,"$138,823.63",,,,,,6137
2797,XPeng,X9,2025,,,,,,"$135,812.56",,,,,,861
2798,Rimac,Nevera,2024,,,,,,"$103,044.90",,,,,,18831
2799,NIO,ET9,2025,,,,,,"$98,963.93",,,,,,11624
2800,Volvo,EX90,2023,,,,,,"$43,176.97",,,,,,2937
2801,Maserati,GranTurismo Folgore,2022,,,,,,"$62,866.65",,,,,,15044
2802,NIO,ET5,2016,,,,,,"$149,376.71",,,,,,14863
2803,Seat,Avenger,2022,,,,,,"$84,957.78",,,,,,11061
2804,Zeekr,Zeekr 009,2024,,,,,,"$36,541.85",,,,,,15900
2805,Nissan,Ariya,2016,,,,,,"$130,494.30",,,,,,5403
2806,Cadillac,Lyriq,2022,,,,,,"$54,287.14",,,,,,14150
2807,Jaguar,I-PACE,2024,,,,,,"$99,141.60",,,,,,15377
2808,Cadillac,Celestiq,2025,,,,,,"$33,873.54",,,,,,4873
2809,Cadillac,Optiq (upcoming),2018,,,,,,"$67,316.45",,,,,,7103
2810,Fisker,Pear (upcoming),2023,,,,,,"$83,638.99",,,,,,18673
2811,Geely,Geometry A,2020,,,,,,"$127,489.51",,,,,,10732
2812,Geely,Emgrand EV,2023,,,,,,"$51,901.30",,,,,,7863
2813,Hyundai,Ioniq 7 (upcoming),2020,,,,,,"$123,914.34",,,,,,2811
2814,Jaguar,I-PACE,2020,,,,,,"$99,625.77",,,,,,10003
2815,Cadillac,Celestiq,2015,,,,,,"$102,581.77",,,,,,2380
2816,Skoda,Enyaq,2021,,,,,,"$90,063.94",,,,,,10102
2817,Zeekr,Zeekr 007,2021,,,,,,"$130,231.16",,,,,,976
2818,Peugeot,e-3008,2023,,,,,,"$107,703.99",,,,,,1097
2819,BMW,iX,2016,,,,,,"$71,705.89",,,,,,15343
2820,Honda,Honda e (discontinued),2016,,,,,,"$141,864.44",,,,,,4465
2821,Volvo,C40 Recharge,2019,,,,,,"$120,229.77",,,,,,5420
2822,MG,MG4 Electric,2018,,,,,,"$113,294.97",,,,,,3955
2823,Genesis,GV80 Electric,2022,,,,,,"$74,478.92",,,,,,5147
2824,Great Wall Motors,ORA Lightning Cat,2015,,,,,,"$85,541.46",,,,,,7691
2825,Seat,Avenger,2016,,,,,,"$136,301.76",,,,,,622
2826,Li Auto,L9,2020,,,,,,"$66,578.37",,,,,,5217
2827,NIO,ET9,2020,,,,,,"$134,074.90",,,,,,11835
2828,Changan,Q05,2018,,,,,,"$45,957.47",,,,,,15079
2829,Nissan,Leaf,2016,,,,,,"$148,584.62",,,,,,12442
2830,Maserati,GranTurismo Folgore,2018,,,,,,"$100,542.09",,,,,,6039
2831,Jeep,Wrangler 4xe (PHEV),2017,,,,,,"$134,265.96",,,,,,15948
2832,Toyota,Lexus RZ,2020,,,,,,"$50,283.87",,,,,,8401
2833,Toyota,bZ4X,2024,,,,,,"$36,825.73",,,,,,19419
2834,Lucid Motors,Lucid DreamDrive,2024,,,,,,"$93,513.69",,,,,,12376
2835,Subaru,Solterra,2022,,,,,,"$59,455.97",,,,,,13604
2836,Rimac,Nevera,2025,,,,,,"$68,292.46",,,,,,17970
2837,Citroen,Ami,2021,,,,,,"$30,435.06",,,,,,841
2838,Opel,Mokka-e,2023,,,,,,"$122,384.74",,,,,,16198
2839,Li Auto,L8,2023,,,,,,"$39,110.76",,,,,,1528
2840,Great Wall Motors,ORA Ballet Cat,2022,,,,,,"$96,638.88",,,,,,15160
2841,Cadillac,Lyriq,2018,,,,,,"$113,010.36",,,,,,4355
